Platform,ID,Title,Members,Views,Likes,Comments,Favorites,Shares,Date,URL
YOUTUBE,-CNXFvV6-f4,IVE 아이브 'I AM' OUT NOW! #Shorts,GROUP/UNKNOWN,986000,78982,547,,,2023-04-10,https://www.youtube.com/shorts/-CNXFvV6-f4
YOUTUBE,GPplX5Wo1IU,IVE만 믿으면 돼 💕 #IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #IveIVE #아이해브아이브 #Shorts,GROUP/UNKNOWN,3300000,190982,1000,,,2023-04-10,https://www.youtube.com/shorts/GPplX5Wo1IU
YOUTUBE,S7KDaHQfi08,#문명특급 MC #재재 님과 함께한 #IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #JANGWONYOUNG #장원영 #LIZ #리즈 #Shorts,WONYOUNG/LIZ,2800000,121431,850,,,2023-04-10,https://www.youtube.com/shorts/S7KDaHQfi08
YOUTUBE,oz_L9hL1iU8,#문명특급 MC #재재 님과 #내춤춰챌린지 💃🪩 #Kitsch #KitschChallenge #키치챌린지 #IVE #아이브 #IveIVE #Shorts,GROUP/UNKNOWN,2800000,124457,769,,,2023-04-10,https://www.youtube.com/shorts/oz_L9hL1iU8
YOUTUBE,XcGNgxZyCpA,I HAVE IVE ✨🛫 #IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #IveIVE #아이해브아이브 #Shorts,GROUP/UNKNOWN,6600000,283187,2500,,,2023-04-10,https://www.youtube.com/shorts/XcGNgxZyCpA
YOUTUBE,B6wHi8RFB7c,FA---N--TA---S---Y 🌟 #IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #IveIVE #아이해브아이브 #GAEUL #가을 #Shorts,GAEUL,3300000,216962,955,,,2023-04-11,https://www.youtube.com/shorts/B6wHi8RFB7c
YOUTUBE,2GzwnVXuCLA,밝게 빛이 나는 길을 찾아 👑 #IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #IveIVE #아이해브아이브 #Shorts,GROUP/UNKNOWN,6400000,359493,1600,,,2023-04-12,https://www.youtube.com/shorts/2GzwnVXuCLA
YOUTUBE,FGTvoBoUvmk,장르로는 GALAXY💫#IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #GAEUL #가을 #JANGWONYOUNG #장원영 #Shorts,WONYOUNG/GAEUL,8800000,416984,2500,,,2023-04-12,https://www.youtube.com/shorts/FGTvoBoUvmk
YOUTUBE,EKr1Vz69gYY,"I’m in sky high, OMG ✈ #IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #IveIVE #아이해브아이브 #Shorts",GROUP/UNKNOWN,480000,42493,365,,,2023-04-12,https://www.youtube.com/shorts/EKr1Vz69gYY
YOUTUBE,Bz9RAjfO3u4,🐶🐯👀💕#IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #IveIVE #아이해브아이브 #ANYUJIN #안유진 #LEESEO #이서 #Shorts,YUJIN/LEESEO,5500000,246615,1400,,,2023-04-13,https://www.youtube.com/shorts/Bz9RAjfO3u4
YOUTUBE,y-xExPHrM-4,#김종국 선배님과 #내춤춰챌린지 💃 #Kitsch #내춤춰챌린지 #KitschChallenge #키치챌린지 #IVE #아이브 #IveIVE #아이해브아이브 #짐종국 #Shorts,GROUP/UNKNOWN,3000000,102652,453,,,2023-04-13,https://www.youtube.com/shorts/y-xExPHrM-4
YOUTUBE,_CyOWxEvl1E,👮🌹🐎 📷 #Kitsch #KitschChallenge #키치챌린지 #IVE #아이브 #REI #레이 #JANGWONYOUNG #장원영 #LEESEO #이서 #Shorts,WONYOUNG/REI/LEESEO,3100000,190325,1300,,,2023-04-13,https://www.youtube.com/shorts/_CyOWxEvl1E
YOUTUBE,Bf1oRepDchM,거부할 수 없는 #몬스타엑스 #기현 선배님과 #IAMchallenge #아이엠챌린지 EASY ver. #IVE #아이브 #GAEUL #가을 #IveIVE #Shorts,GAEUL,1200000,88286,439,,,2023-04-14,https://www.youtube.com/shorts/Bf1oRepDchM
YOUTUBE,7AWo_sw96j8,자신감 넘치는 #안유진 감독님의 📽 #IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #ANYUJIN #GAEUL #가을 #REI #레이 #Shorts,YUJIN/REI/GAEUL,16000000,728157,3800,,,2023-04-14,https://www.youtube.com/shorts/7AWo_sw96j8
YOUTUBE,2x07GsCUh1k,커플즈 WEDDING DANCE 💍 #IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #IveIVE #REI #레이 #LIZ #리즈 #Shorts,REI/LIZ,3400000,191233,1200,,,2023-04-15,https://www.youtube.com/shorts/2x07GsCUh1k
YOUTUBE,sp5mlN1yzEg,아이브는 릴레이 비행중 ✈ #IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #IveIVE #아이해브아이브 #Shorts,REI,7900000,433021,1500,,,2023-04-15,https://www.youtube.com/shorts/sp5mlN1yzEg
YOUTUBE,DMGZXs4PIx8,달콤한 꿀같은 #몬스타엑스 #주헌 선배님과 #내춤춰챌린지 🍯💃 #Kitsch #KitschChallenge #키치챌린지 #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,3800000,205614,771,,,2023-04-15,https://www.youtube.com/shorts/DMGZXs4PIx8
YOUTUBE,PirKlOBT6DM,주허니왓리즈🐝 #몬스타엑스 #주헌 선배님과 #IAMchallenge CUTE ver. 💛 #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,2900000,133703,982,,,2023-04-15,https://www.youtube.com/shorts/PirKlOBT6DM
YOUTUBE,2J7cz-_3oNA,🌟 I'm on my way🌟 #IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #IveIVE #아이해브아이브 #Shorts,GROUP/UNKNOWN,3900000,173889,776,,,2023-04-17,https://www.youtube.com/shorts/2J7cz-_3oNA
YOUTUBE,xYhulYE5_AU,만찢남 #몬스타엑스 #형원 선배님과 #내춤춰챌린지 📚💃  #Kitsch #KitschChallenge #키치챌린지 #IVE #아이브 #ANYUJIN #안유진 #Shorts,YUJIN,3500000,154735,718,,,2023-04-17,https://www.youtube.com/shorts/xYhulYE5_AU
YOUTUBE,g8NN3PUJKz8,인가 MC 비주얼 장르는 판타지 🐢🐶 #몬스타엑스 #형원 #IAMchallenge #아이엠챌린지 #IAM #아이엠 #IVE #아이브 #ANYUJIN #안유진 #Shorts,YUJIN,4200000,177609,794,,,2023-04-17,https://www.youtube.com/shorts/g8NN3PUJKz8
YOUTUBE,avAifDkhICo,IVE 'I AM' LOOKS - ANYUJIN VER.,YUJIN,173000,25476,197,,,2023-04-17,https://www.youtube.com/shorts/avAifDkhICo
YOUTUBE,V3rQzHNWVFM,저는요 아이브 만능 리더 안댕댕🐶 #IAMchallenge #아이엠챌린지 #IVE #아이브 #ANYUJIN #안유진 #IAM #아이엠 #IveIVE #Shorts,YUJIN,6900000,273880,2400,,,2023-04-18,https://www.youtube.com/shorts/V3rQzHNWVFM
YOUTUBE,W2ICBUY6l1g,저는요 음중 코노돌 여신 음색요정 깜냥이🎤⁉#IAMchallenge #아이엠챌린지 #IVE #아이브 #LIZ #리즈 #IAM #아이엠 #IveIVE #Shorts,LIZ,703000,69993,658,,,2023-04-18,https://www.youtube.com/shorts/W2ICBUY6l1g
YOUTUBE,MQhAFtdU7M8,IVE 'I AM' LOOKS - GAEUL VER.,GAEUL,197000,29136,317,,,2023-04-18,https://www.youtube.com/shorts/MQhAFtdU7M8
YOUTUBE,3kUsEKhX4es,멋짐 장착 안댕댕 촬영 현장🐶💛 |  ANYUJIN x LUCKY CHOUETTE BEHIND PREVIEW #Shorts,YUJIN,154000,22219,190,,,2023-04-19,https://www.youtube.com/shorts/3kUsEKhX4es
YOUTUBE,zVq7KEtjRXg,IVE 'I AM' LOOKS - REI VER.,REI,288000,38277,502,,,2023-04-19,https://www.youtube.com/shorts/zVq7KEtjRXg
YOUTUBE,5-pdu62SSRQ,IVE 'I AM' LOOKS - JANGWONYOUNG VER.,WONYOUNG,146000,22523,295,,,2023-04-24,https://www.youtube.com/shorts/5-pdu62SSRQ
YOUTUBE,0ll1eLydPHM,IVE 아이브 PHOTOSHOOT 'I've IVE' - Behind The Scenes #1 PREVIEW #Shorts,GROUP/UNKNOWN,238000,28615,207,,,2023-04-25,https://www.youtube.com/shorts/0ll1eLydPHM
YOUTUBE,aEMpuNITySc,우린 아이브~ 🐶🐿🐥🐰🐱🐯 #IAMchallenge #아이엠챌린지 #IVE #아이브 #IAM #아이엠 #IveIVE #Shorts,GROUP/UNKNOWN,5000000,258446,1200,,,2023-04-25,https://www.youtube.com/shorts/aEMpuNITySc
YOUTUBE,ZZawzVz77nw,IVE 'I AM' LOOKS - LIZ VER.,LIZ,117000,21003,274,,,2023-04-25,https://www.youtube.com/shorts/ZZawzVz77nw
YOUTUBE,JDXA75UNnfo,애플이랑 뽀야미 왔어요〰 #Shorts,GROUP/UNKNOWN,110000,14873,179,,,2023-04-26,https://www.youtube.com/shorts/JDXA75UNnfo
YOUTUBE,jlW7si6_qlA,IVE 'I AM' LOOKS - LEESEO VER.,LEESEO,129000,18993,213,,,2023-04-26,https://www.youtube.com/shorts/jlW7si6_qlA
YOUTUBE,RjOXurbcLNY,IVE 아이브 PHOTOSHOOT 'I've IVE' - Behind The Scenes #2 PREVIEW #Shorts,GROUP/UNKNOWN,155000,14257,110,,,2023-04-27,https://www.youtube.com/shorts/RjOXurbcLNY
YOUTUBE,Qrxzd9jcbSE,원영이 인생 첫 레이어드 컷💖 #Shorts,WONYOUNG/REI,204000,19309,220,,,2023-04-28,https://www.youtube.com/shorts/Qrxzd9jcbSE
YOUTUBE,t8BuUQ0wMAg,IVE 아이브 MV Kitsch - Behind The Scenes PREVIEW #Shorts,GROUP/UNKNOWN,222000,22158,123,,,2023-04-29,https://www.youtube.com/shorts/t8BuUQ0wMAg
YOUTUBE,aIXk8eBVTac,입주자가 도착했습니다 #Shorts,GROUP/UNKNOWN,518000,43131,284,,,2023-04-29,https://www.youtube.com/shorts/aIXk8eBVTac
YOUTUBE,CrTtMSs6TcA,IVE 아이브 MV I AM - Behind The Scenes PREVIEW #Shorts,GROUP/UNKNOWN,481000,50398,198,,,2023-05-02,https://www.youtube.com/shorts/CrTtMSs6TcA
YOUTUBE,QlckZnxD-FY,과몰입하다 눈물 터짐 #Shorts,GROUP/UNKNOWN,216000,12080,135,,,2023-05-02,https://www.youtube.com/shorts/QlckZnxD-FY
YOUTUBE,0po6rnO7ZuY,'찰떡콩떡 핑크 찹쌀떡' 레이 완벽해~🎀 #Shorts,REI,115000,14770,181,,,2023-05-03,https://www.youtube.com/shorts/0po6rnO7ZuY
YOUTUBE,4_RB1hjUv_Y,세뱃돈 저축으로 장만한 새 차 (ft.상황극) #Shorts,GROUP/UNKNOWN,159000,15426,120,,,2023-05-03,https://www.youtube.com/shorts/4_RB1hjUv_Y
YOUTUBE,GcktKS9vrBI,원영이 다이빙 액션 씬 비하인드 🛫 #Shorts,WONYOUNG,2000000,91965,861,,,2023-05-03,https://www.youtube.com/shorts/GcktKS9vrBI
YOUTUBE,w1Va1B_0vqw,'Kitsch' & 'I AM' 첫주 BEHIND #1 PREVIEW #Shorts,GROUP/UNKNOWN,121000,12923,108,,,2023-05-05,https://www.youtube.com/shorts/w1Va1B_0vqw
YOUTUBE,cCSaRWHg5eM,과몰입하다 찐텐나온 안댕댕 #Shorts,GROUP/UNKNOWN,106000,11536,131,,,2023-05-06,https://www.youtube.com/shorts/cCSaRWHg5eM
YOUTUBE,qH1oZNGBG3s,아이브의 장기자랑 타임 #Shorts,GROUP/UNKNOWN,171000,12595,122,,,2023-05-07,https://www.youtube.com/shorts/qH1oZNGBG3s
YOUTUBE,lmMeoWB9xBo,리즈 눙물? 제작진도 찐 당황한 촬영 현장 #shorts,LIZ,707000,40714,371,,,2023-05-09,https://www.youtube.com/shorts/lmMeoWB9xBo
YOUTUBE,Kgxl5QUOjmw,'Kitsch' & 'I AM' 첫주 BEHIND #2 PREVIEW #Shorts,GROUP/UNKNOWN,62000,8434,79,,,2023-05-10,https://www.youtube.com/shorts/Kgxl5QUOjmw
YOUTUBE,7cHtlN1tidA,안키치의 색다른 야~ 모두 주목해 (ft. 바시티 잠그기) #Shorts,GROUP/UNKNOWN,119000,8907,59,,,2023-05-11,https://www.youtube.com/shorts/7cHtlN1tidA
YOUTUBE,qadHEJ6IvO8,다이브가 데려온 토끼와 강아지 그리고 곰돌이🐰🐶🐻 #Shorts,GROUP/UNKNOWN,153000,12744,144,,,2023-05-11,https://www.youtube.com/shorts/qadHEJ6IvO8
YOUTUBE,OCUnK0yjSME,IVE 'I AM' Winner BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,88000,10817,107,,,2023-05-13,https://www.youtube.com/shorts/OCUnK0yjSME
YOUTUBE,0D7BHB6SiNo,아이브 쉬는 시간 #shorts,GROUP/UNKNOWN,144000,11924,130,,,2023-05-13,https://www.youtube.com/shorts/0D7BHB6SiNo
YOUTUBE,4XB7Oby6CII,이서 아기 호랑이 어흥!!🐯 #Shorts,LEESEO,163000,10886,100,,,2023-05-14,https://www.youtube.com/shorts/4XB7Oby6CII
YOUTUBE,LmBwjWnzM_Q,아이브 리즈의 후면 셀카 꿀팁🤳 #Shorts,LIZ,1200000,36349,438,,,2023-05-14,https://www.youtube.com/shorts/LmBwjWnzM_Q
YOUTUBE,_DIQQNPG4fE,핑크 머리 그녀의 플러팅 #shorts,GROUP/UNKNOWN,263000,14933,129,,,2023-05-14,https://www.youtube.com/shorts/_DIQQNPG4fE
YOUTUBE,g0KShRKFFOQ,댕댕이만 졸졸졸 💛🐤🐤🐤🐤 #내춤춰챌린지 #Kitsch #KitschChallenge #키치챌린지 #IVE #아이브 #Shorts,GROUP/UNKNOWN,290000,20036,179,,,2023-05-16,https://www.youtube.com/shorts/g0KShRKFFOQ
YOUTUBE,pWclvrpBArY,아기브 Fly up 💖🦘✈ #내춤춰챌린지 #Kitsch #KitschChallenge #키치챌린지 #IVE #아이브 #Shorts,GROUP/UNKNOWN,478000,33753,540,,,2023-05-16,https://www.youtube.com/shorts/pWclvrpBArY
YOUTUBE,tDUvGaK-E58,레몬 그 자체 유진이🍋 | ANYUJIN x 레몬진 BEHIND PREVIEW #Shorts,YUJIN,121000,13573,182,,,2023-05-16,https://www.youtube.com/shorts/tDUvGaK-E58
YOUTUBE,mjAW3YXtWnU,#IVE #IveIVE 'IVE'S WEEK' DAY 1 ❤‍🔥 #Shorts,GROUP/UNKNOWN,137000,16593,127,,,2023-05-16,https://www.youtube.com/shorts/mjAW3YXtWnU
YOUTUBE,EWbLXKFwoMc,유진이의 수난시대 #Shorts,YUJIN,196000,10123,63,,,2023-05-16,https://www.youtube.com/shorts/EWbLXKFwoMc
YOUTUBE,x18qOHi_j5c,#IVE #IveIVE 'IVE'S WEEK' DAY 2 👿 #Shorts,GROUP/UNKNOWN,141000,16789,130,,,2023-05-17,https://www.youtube.com/shorts/x18qOHi_j5c
YOUTUBE,SyigfZPtHYA,#IVE #IveIVE 'IVE'S WEEK' DAY 3 ✈ #Shorts,GROUP/UNKNOWN,145000,17387,155,,,2023-05-18,https://www.youtube.com/shorts/SyigfZPtHYA
YOUTUBE,ucwegSSPJ30,#IVE #IveIVE 'IVE'S WEEK' DAY 4 🤍 #Shorts,GROUP/UNKNOWN,243000,24681,207,,,2023-05-19,https://www.youtube.com/shorts/ucwegSSPJ30
YOUTUBE,iM7jc10FnPc,'Kitsch' & 'I AM' DANCE PRACTICE BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,685000,26175,224,,,2023-05-20,https://www.youtube.com/shorts/iM7jc10FnPc
YOUTUBE,PYlU1L_zUYA,#IVE #IveIVE 'IVE'S WEEK' DAY 5 🖤 #Shorts,GROUP/UNKNOWN,151000,17356,140,,,2023-05-20,https://www.youtube.com/shorts/PYlU1L_zUYA
YOUTUBE,7AimP_nru-Y,안 먹었는데 배부른 리즈표 주먹밥 #Shorts,LIZ,171000,10495,115,,,2023-05-20,https://www.youtube.com/shorts/7AimP_nru-Y
YOUTUBE,DFg7lwtR9hM,#IVE #IveIVE 'IVE'S WEEK' DAY 6 ✨ #Shorts,GROUP/UNKNOWN,187000,18110,131,,,2023-05-21,https://www.youtube.com/shorts/DFg7lwtR9hM
YOUTUBE,4JsqMbcVjFw,티키타카 안녕즈 #shorts,GROUP/UNKNOWN,91000,9523,87,,,2023-05-21,https://www.youtube.com/shorts/4JsqMbcVjFw
YOUTUBE,-DORH91knYc,아카라카 아이브 등장 10초 전 💙🩵 #IVE #아이브 #연세대학교 #아카라카 #Shorts,GROUP/UNKNOWN,1300000,68081,459,,,2023-05-22,https://www.youtube.com/shorts/-DORH91knYc
YOUTUBE,4ksxFzZzbmU,내 장점이 뭔지 알아 바로 ”연세대“인 거야💙🦅 #IVE #아이브 #AfterLIKE #애프터라이크 #연세대학교 #아카라카 #Shorts,GROUP/UNKNOWN,1000000,26974,194,,,2023-05-22,https://www.youtube.com/shorts/4ksxFzZzbmU
YOUTUBE,s8UBmWIZ3vc,제일 좋은 어느 날의 연세대💙🤍🩵 #IVE #아이브#IAM #아이엠 #연세대학교 #아카라카 #Shorts,GROUP/UNKNOWN,2400000,80775,709,,,2023-05-22,https://www.youtube.com/shorts/s8UBmWIZ3vc
YOUTUBE,Ocfhpe5FyqU,다이브가 아쉬워 할까봐 가져온...🎁 Blue Blood💙🩸 (YONSEI EDITION) #IVE #아이브 #BlueBlood #Shorts,GROUP/UNKNOWN,1300000,79262,889,,,2023-05-22,https://www.youtube.com/shorts/Ocfhpe5FyqU
YOUTUBE,Les66rYt0gs,IVE with 광동 옥수수수염차 BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,243000,17657,222,,,2023-05-23,https://www.youtube.com/shorts/Les66rYt0gs
YOUTUBE,6Cn_0qMcdCE,아이브의 도토리 주크박스 #shorts,GROUP/UNKNOWN,154000,12722,161,,,2023-05-24,https://www.youtube.com/shorts/6Cn_0qMcdCE
YOUTUBE,2YSb8qIF1HU,아무 말 대잔치 아이브 #Shorts,GROUP/UNKNOWN,2500000,61115,252,,,2023-05-27,https://www.youtube.com/shorts/2YSb8qIF1HU
YOUTUBE,bocV9jG3J5U,안히로인과 아이🖐💙 | Music Bank in Paris 대기실 BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,134000,11456,141,,,2023-05-28,https://www.youtube.com/shorts/bocV9jG3J5U
YOUTUBE,n3tgSCz9aQM,파산 안녕즈 #Shorts,GROUP/UNKNOWN,788000,33714,235,,,2023-05-28,https://www.youtube.com/shorts/n3tgSCz9aQM
YOUTUBE,MUa-XyrqSzQ,아이브의 리액션 썸네일 만들기 with 오렌지 주스🍊 #Shorts,GROUP/UNKNOWN,122000,11255,97,,,2023-05-29,https://www.youtube.com/shorts/MUa-XyrqSzQ
YOUTUBE,5CCsAb701TY,아카라카 제대로 즐기는 아이브🦅💙 | 2023 YONSEI AKARAKA BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,185000,11950,101,,,2023-05-30,https://www.youtube.com/shorts/5CCsAb701TY
YOUTUBE,rR3j3Lf6_ig,녕토끼가 으르렁 거리는 이유 #shorts,GROUP/UNKNOWN,163000,12259,165,,,2023-05-30,https://www.youtube.com/shorts/rR3j3Lf6_ig
YOUTUBE,26DEIM6ZSLI,공포 체험하다가 뿌앵ㅠ 아이브 최강 겁보 리즈 #Shorts,LIZ,246000,14947,258,,,2023-06-03,https://www.youtube.com/shorts/26DEIM6ZSLI
YOUTUBE,eD7_u9g1Kq4,가을 뒤에서 한껏 멋진척하는(?) 안녕즈 폼 미쳤다 #shorts,GAEUL,183000,14178,225,,,2023-06-04,https://www.youtube.com/shorts/eD7_u9g1Kq4
YOUTUBE,fYzXBEbNXpI,힐링하고 여유로운 가을이 브이로그🌱 | FALL LOG PREVIEW #Shorts,GAEUL,59000,8337,137,,,2023-06-10,https://www.youtube.com/shorts/fYzXBEbNXpI
YOUTUBE,q3BiOGZarAg,아이브 광란의 댄스타임🪩 #shorts,GROUP/UNKNOWN,162000,14044,215,,,2023-06-10,https://www.youtube.com/shorts/q3BiOGZarAg
YOUTUBE,aX7EPkyPxj0,찐 리액션 가득한 가을이의 브이로그 자막 편집👩🏻‍💻 #Shorts,GAEUL,110000,8612,100,,,2023-06-11,https://www.youtube.com/shorts/aX7EPkyPxj0
YOUTUBE,Arel0n5vFsg,실전에 많이 약한 타입 #shorts,GROUP/UNKNOWN,106000,9963,120,,,2023-06-11,https://www.youtube.com/shorts/Arel0n5vFsg
YOUTUBE,FYBvB83t5vQ,'IVE'S WEEK' SPECIAL DAY 1 👩‍🎓 #Shorts #123IVE3,GROUP/UNKNOWN,345000,29319,271,,,2023-06-13,https://www.youtube.com/shorts/FYBvB83t5vQ
YOUTUBE,ZJ6gu5QplC0,"한국어 마스터 김레이 ""안유진 진짜 바보"" #Shorts",YUJIN/REI,1300000,44858,267,,,2023-06-13,https://www.youtube.com/shorts/ZJ6gu5QplC0
YOUTUBE,lw4AtuQjprs,'IVE'S WEEK' SPECIAL DAY 2 🐤 #Shorts #123IVE3,GROUP/UNKNOWN,227000,18830,186,,,2023-06-14,https://www.youtube.com/shorts/lw4AtuQjprs
YOUTUBE,ruoCo6SQJa0,다이브의 소중한 리즈 마르소🎧🖤 | LIZ X ZIGZAG BEHIND PREVIEW #Shorts,LIZ,129000,14790,203,,,2023-06-14,https://www.youtube.com/shorts/ruoCo6SQJa0
YOUTUBE,tTi9ycQ-Etc,'IVE'S WEEK' SPECIAL DAY 3 🎈 #Shorts #123IVE3,GROUP/UNKNOWN,379000,28212,249,,,2023-06-15,https://www.youtube.com/shorts/tTi9ycQ-Etc
YOUTUBE,1B0YTZBhutk,'IVE'S WEEK' SPECIAL DAY 4 🥇 #Shorts #123IVE3,GROUP/UNKNOWN,337000,24628,196,,,2023-06-16,https://www.youtube.com/shorts/1B0YTZBhutk
YOUTUBE,5jcxQgbKVYU,레이의 네버엔딩 김밥쏭🎤(feat. 김밥 달인 유진이) #Shorts,YUJIN/REI,189000,12723,106,,,2023-06-17,https://www.youtube.com/shorts/5jcxQgbKVYU
YOUTUBE,Q-X2WC-cC_0,조금 이상한 원영이 김밥 #Shorts,WONYOUNG,502000,19594,189,,,2023-06-18,https://www.youtube.com/shorts/Q-X2WC-cC_0
YOUTUBE,zV6Ezp--g0k,딸기 찹쌀똑 레이의 콩로그 2탄 | KONG LOG PREVIEW #Shorts,REI,188000,13540,202,,,2023-06-20,https://www.youtube.com/shorts/zV6Ezp--g0k
YOUTUBE,BqgtZdTggVU,레이가 푹 빠진 텔레토비 랜덤 피규어❤️💜🌞 #Shorts,REI,247000,18091,331,,,2023-06-21,https://www.youtube.com/shorts/BqgtZdTggVU
YOUTUBE,s-HWCW3Cra4,아이브는 미니브한테 사랑에 빠져버렸어!😍 | MINIVE PARK BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,200000,13914,197,,,2023-06-28,https://www.youtube.com/shorts/s-HWCW3Cra4
YOUTUBE,lbhQV9Jn-io,유진이의 즉석 몸으로 말해요🐶 | 'WAVE' PROMOTION BEHIND #1 PREVIEW #Shorts,YUJIN,44000,5168,83,,,2023-07-03,https://www.youtube.com/shorts/lbhQV9Jn-io
YOUTUBE,nWxA-tB5NfU,가장 찬란한 날의 리즈✨ | LIZ X BAZAAR BEHIND PREVIEW #Shorts,LIZ,173000,19811,333,,,2023-07-06,https://www.youtube.com/shorts/nWxA-tB5NfU
YOUTUBE,687mIc8Dr90,다이브와 함께라 신난 아이브💖 | 'The Prom Queens' in JAPAN BEHIND #1 PREVIEW #Shorts,GROUP/UNKNOWN,184000,15375,145,,,2023-07-11,https://www.youtube.com/shorts/687mIc8Dr90
YOUTUBE,1ZjqLPaARK0,🧜‍♀🐠🪸🐬🫧‪ #IVE #아이브 #REI #레이 #Shorts,REI,249000,18672,301,,,2023-07-12,https://www.youtube.com/shorts/1ZjqLPaARK0
YOUTUBE,1Lyh2FBL9oQ,🧜‍♀🐠🪸🐬🫧‪ #IVE #아이브 #REI #레이 #Shorts,REI,1300000,38785,451,,,2023-07-12,https://www.youtube.com/shorts/1Lyh2FBL9oQ
YOUTUBE,GLq5RWiKZL0,아바타 유진이💙를 찾아온 잠보리 미키 #Shorts,YUJIN,134000,10722,142,,,2023-07-12,https://www.youtube.com/shorts/GLq5RWiKZL0
YOUTUBE,lGiK8JVjk4I,길을 잃었다🎶 자~랑이다! (이서.ver) #Shorts,LEESEO,1300000,46573,454,,,2023-07-12,https://www.youtube.com/shorts/lGiK8JVjk4I
YOUTUBE,SgGPjAwIilk,가장 좋아하는 표정을 짓고 신나게 웃어봐😆💙 #IVE #아이브 #IWANT #PEPSI #펩시 #펩시제로슈거 #IWANTchallenge #아이원트챌린지 #Shorts,GROUP/UNKNOWN,5500000,250769,7300,,,2023-07-14,https://www.youtube.com/shorts/SgGPjAwIilk
YOUTUBE,1P6HPFY6Vaw,다이브와 함께한 이서의 깜짝 생일 파티🥳🎂 | 'The Prom Queens' in JAPAN BEHIND #2 PREVIEW #Shorts,LEESEO,315000,16284,282,,,2023-07-16,https://www.youtube.com/shorts/1P6HPFY6Vaw
YOUTUBE,W4vUqnEx5Us,각자 할 말만 하는데 다 듣고 있는 아이브😆 | 'WAVE' PROMOTION BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,160000,11855,188,,,2023-07-22,https://www.youtube.com/shorts/W4vUqnEx5Us
YOUTUBE,0jTzhiJ2BpE,미니브 수난 시대 (ft.많이 신난 유지니🐶) #Shorts,GROUP/UNKNOWN,179000,12430,484,,,2023-07-23,https://www.youtube.com/shorts/0jTzhiJ2BpE
YOUTUBE,7_3U2kJ1z58,어딘가 모르게 우당탕탕인 유진이의 핀란드 짐싸기❄ | 윶 LOG PREVIEW #Shorts,YUJIN,142000,10929,270,,,2023-07-29,https://www.youtube.com/shorts/7_3U2kJ1z58
YOUTUBE,VVft4neczyc,고은찬 머리가 맘에 든 유진이☕ # Shorts,YUJIN,128000,9481,262,,,2023-07-30,https://www.youtube.com/shorts/VVft4neczyc
YOUTUBE,9XYixxYWbuo,아이브의 신부 친구들 바이브💐 | 'The Prom Queens' in MANILA BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,165000,12637,341,,,2023-07-31,https://www.youtube.com/shorts/9XYixxYWbuo
YOUTUBE,7WwngXWix08,팬콘 VCR 성대모사 하나로 행복한 아이브🤣😂 | PEPSI 'I WANT' MV BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,139000,11401,393,,,2023-08-04,https://www.youtube.com/shorts/7WwngXWix08
YOUTUBE,ycMkfpRPRR4,시끄러운 도심도 원영이의 무대💛🖤 #Shorts,WONYOUNG,1500000,83482,2000,,,2023-08-05,https://www.youtube.com/shorts/ycMkfpRPRR4
YOUTUBE,7lpRL85GTIg,우리 아이브 잘하고 있다💞👑 | 'The Prom Queens' in TAIPEI PREVIEW #Shorts,GROUP/UNKNOWN,152000,13265,1900,,,2023-08-07,https://www.youtube.com/shorts/7lpRL85GTIg
YOUTUBE,WxcYLsflLBA,아이브 냠냠 원영 냠냠🦀😋 | 'The Prom Queens' in SINGAPORE PREVIEW #Shorts,WONYOUNG,132000,10339,1300,,,2023-08-16,https://www.youtube.com/shorts/WxcYLsflLBA
YOUTUBE,KOzp1AymrvU,대전의 딸 유진이의 초집중 축구 직관⚽ | ANYUJIN x 하나은행 BEHIND PREVIEW #Shorts,YUJIN,277000,25892,859,,,2023-08-19,https://www.youtube.com/shorts/KOzp1AymrvU
